IND	SRC_TYPE	TARGET	CL_ID	FILE_ACCESSION	CL_NAME
3824	TF	SREBF2	EFO:0002067	ENCFF710YFH	K562
3825	TF	SRF	EFO:0002067	ENCFF716OTE	K562
3826	TF	SRSF1	EFO:0002067	ENCFF862DEO	K562
3827	TF	SRSF3	EFO:0002067	ENCFF926XGK	K562
3828	TF	SRSF7	EFO:0002067	ENCFF550VUN	K562
3829	TF	STAG1	EFO:0002067	ENCFF921BXP	K562
3830	TF	STAT5A	EFO:0002067	ENCFF187BVL	K562
3831	TF	STAT5B	EFO:0002067	ENCFF122FTW	K562
3832	TF	STAT6	EFO:0002067	ENCFF598VGY	K562
3833	TF	SUPT5H	EFO:0002067	ENCFF738XMN	K562
3834	TF	SUZ12	EFO:0002067	ENCFF889QYR	K562
3835	TF	TAF1	EFO:0002067	ENCFF784BTI	K562
3836	TF	TAF15	EFO:0002067	ENCFF710LLF	K562
3837	TF	TAF7	EFO:0002067	ENCFF199CQK	K562
3838	TF	TAF9B	EFO:0002067	ENCFF432HRL	K562
3839	TF	TAL1	EFO:0002067	ENCFF101DBG	K562
3840	TF	TARDBP	EFO:0002067	ENCFF448YOS	K562
3841	TF	TBL1XR1	EFO:0002067	ENCFF034SWM	K562
3842	TF	TBP	EFO:0002067	ENCFF370YGS	K562
3843	TF	TBPL1	EFO:0002067	ENCFF927NEU	K562
3844	TF	TBX18	EFO:0002067	ENCFF405EGZ	K562
3845	TF	TCF12	EFO:0002067	ENCFF808QUD	K562
3846	TF	TCF15	EFO:0002067	ENCFF415MKA	K562
3847	TF	TCF3	EFO:0002067	ENCFF773RNU	K562
3848	TF	TCF7	EFO:0002067	ENCFF736XUU	K562
3849	TF	TCF7L2	EFO:0002067	ENCFF732ZNB	K562
3850	TF	TCFL5	EFO:0002067	ENCFF410SWS	K562
3851	TF	TEAD1	EFO:0002067	ENCFF214SNH	K562
3852	TF	TEAD2	EFO:0002067	ENCFF209WPT	K562
3853	TF	TEAD4	EFO:0002067	ENCFF303CVC	K562
3854	TF	TFAM	EFO:0002067	ENCFF269PAM	K562
3855	TF	TFAP4	EFO:0002067	ENCFF438IYI	K562
3856	TF	TFCP2	EFO:0002067	ENCFF392MAR	K562
3857	TF	TFDP1	EFO:0002067	ENCFF044IDV	K562
3858	TF	TFE3	EFO:0002067	ENCFF592NJN	K562
3859	TF	TGIF2	EFO:0002067	ENCFF238XIA	K562
3860	TF	THAP1	EFO:0002067	ENCFF823RYG	K562
3861	TF	THAP12	EFO:0002067	ENCFF206LMB	K562
3862	TF	THAP7	EFO:0002067	ENCFF372YFU	K562
3863	TF	THRA	EFO:0002067	ENCFF992HUS	K562
3864	TF	THRAP3	EFO:0002067	ENCFF067FJF	K562
3865	TF	THRB	EFO:0002067	ENCFF906PUB	K562
3866	TF	TOE1	EFO:0002067	ENCFF917HUH	K562
3867	TF	TRIM24	EFO:0002067	ENCFF597YMB	K562
3868	TF	TRIM25	EFO:0002067	ENCFF514DDG	K562
3869	TF	TRIM28	EFO:0002067	ENCFF770JQM	K562
3870	TF	TRIP13	EFO:0002067	ENCFF955QCD	K562
3871	TF	TSC22D4	EFO:0002067	ENCFF705SFR	K562
3872	TF	TSHZ1	EFO:0002067	ENCFF144ZLB	K562
3873	TF	U2AF1	EFO:0002067	ENCFF482DRO	K562
3874	TF	U2AF2	EFO:0002067	ENCFF134HBP	K562
3875	TF	UBTF	EFO:0002067	ENCFF568ZPW	K562
3876	TF	USF1	EFO:0002067	ENCFF255QDL	K562
3877	TF	USF2	EFO:0002067	ENCFF289ZIR	K562
3878	TF	VEZF1	EFO:0002067	ENCFF433ERT	K562
3879	TF	WHSC1	EFO:0002067	ENCFF862UUR	K562
3880	TF	XRCC3	EFO:0002067	ENCFF137OGC	K562
3881	TF	XRCC5	EFO:0002067	ENCFF929TWP	K562
3882	TF	YBX1	EFO:0002067	ENCFF286IPW	K562
3883	TF	YBX3	EFO:0002067	ENCFF877ZKU	K562
3884	TF	YY1	EFO:0002067	ENCFF589PZO	K562
3885	TF	ZBED1	EFO:0002067	ENCFF392INU	K562
3886	TF	ZBTB1	EFO:0002067	ENCFF916CTU	K562
3887	TF	ZBTB11	EFO:0002067	ENCFF539GWU	K562
3888	TF	ZBTB12	EFO:0002067	ENCFF830MTX	K562
3889	TF	ZBTB17	EFO:0002067	ENCFF292HSS	K562
3890	TF	ZBTB2	EFO:0002067	ENCFF209DVO	K562
3891	TF	ZBTB26	EFO:0002067	ENCFF435SNP	K562
3892	TF	ZBTB33	EFO:0002067	ENCFF763XBV	K562
3893	TF	ZBTB34	EFO:0002067	ENCFF683VXW	K562
3894	TF	ZBTB40	EFO:0002067	ENCFF132DPY	K562
3895	TF	ZBTB43	EFO:0002067	ENCFF124KCE	K562
3896	TF	ZBTB49	EFO:0002067	ENCFF308VAI	K562
3897	TF	ZBTB5	EFO:0002067	ENCFF460GXA	K562
3898	TF	ZBTB7A	EFO:0002067	ENCFF346AOR	K562
3899	TF	ZBTB8A	EFO:0002067	ENCFF328SSL	K562
3900	TF	ZBTB9	EFO:0002067	ENCFF588CXX	K562
3901	TF	ZC3H11A	EFO:0002067	ENCFF528SIV	K562
3902	TF	ZC3H4	EFO:0002067	ENCFF270TMW	K562
3903	TF	ZC3H8	EFO:0002067	ENCFF230DZT	K562
3904	TF	ZEB2	EFO:0002067	ENCFF475CIS	K562
3905	TF	ZFP1	EFO:0002067	ENCFF795AWO	K562
3906	TF	ZFP30	EFO:0002067	ENCFF141HPL	K562
3907	TF	ZFP36	EFO:0002067	ENCFF839GAS	K562
3908	TF	ZFP91	EFO:0002067	ENCFF718IGO	K562
3909	TF	ZFPM2	EFO:0002067	ENCFF549NPY	K562
3910	TF	ZFX	EFO:0002067	ENCFF840NZE	K562
3911	TF	ZHX1	EFO:0002067	ENCFF175YPM	K562
3912	TF	ZKSCAN1	EFO:0002067	ENCFF560UGR	K562
3913	TF	ZKSCAN3	EFO:0002067	ENCFF697DRN	K562
3914	TF	ZKSCAN8	EFO:0002067	ENCFF109UVJ	K562
3915	TF	ZMIZ1	EFO:0002067	ENCFF316IYH	K562
3916	TF	ZMYM3	EFO:0002067	ENCFF117XRE	K562
3917	TF	ZNF12	EFO:0002067	ENCFF021JCJ	K562
3918	TF	ZNF121	EFO:0002067	ENCFF650DWZ	K562
3919	TF	ZNF124	EFO:0002067	ENCFF881MMD	K562
3920	TF	ZNF133	EFO:0002067	ENCFF810OHB	K562
3921	TF	ZNF134	EFO:0002067	ENCFF169AWH	K562
3922	TF	ZNF140	EFO:0002067	ENCFF207XCM	K562
3923	TF	ZNF143	EFO:0002067	ENCFF596HNP	K562
3924	TF	ZNF146	EFO:0002067	ENCFF296DCP	K562
3925	TF	ZNF148	EFO:0002067	ENCFF283UWH	K562
3926	TF	ZNF165	EFO:0002067	ENCFF169QYL	K562
3927	TF	ZNF174	EFO:0002067	ENCFF822FXR	K562
3928	TF	ZNF175	EFO:0002067	ENCFF192MEM	K562
3929	TF	ZNF184	EFO:0002067	ENCFF882XTP	K562
3930	TF	ZNF197	EFO:0002067	ENCFF987UBO	K562
3931	TF	ZNF212	EFO:0002067	ENCFF435MHH	K562
3932	TF	ZNF215	EFO:0002067	ENCFF922RHM	K562
3933	TF	ZNF217	EFO:0002067	ENCFF515LWL	K562
3934	TF	ZNF224	EFO:0002067	ENCFF905RSN	K562
3935	TF	ZNF23	EFO:0002067	ENCFF063VRD	K562
3936	TF	ZNF232	EFO:0002067	ENCFF672PJF	K562
3937	TF	ZNF239	EFO:0002067	ENCFF569TJP	K562
3938	TF	ZNF24	EFO:0002067	ENCFF225GCF	K562
3939	TF	ZNF253	EFO:0002067	ENCFF019NGO	K562
3940	TF	ZNF257	EFO:0002067	ENCFF738IQL	K562
3941	TF	ZNF263	EFO:0002067	ENCFF295XBK	K562
3942	TF	ZNF274	EFO:0002067	ENCFF045CFL	K562
3943	TF	ZNF277	EFO:0002067	ENCFF382QUI	K562
3944	TF	ZNF280A	EFO:0002067	ENCFF932ZCO	K562
3945	TF	ZNF280B	EFO:0002067	ENCFF253UAF	K562
3946	TF	ZNF281	EFO:0002067	ENCFF648ORA	K562
3947	TF	ZNF282	EFO:0002067	ENCFF094FBP	K562
3948	TF	ZNF3	EFO:0002067	ENCFF798AFV	K562
3949	TF	ZNF311	EFO:0002067	ENCFF080KWE	K562
3950	TF	ZNF316	EFO:0002067	ENCFF451AEQ	K562
3951	TF	ZNF317	EFO:0002067	ENCFF653DNY	K562
3952	TF	ZNF318	EFO:0002067	ENCFF545WAL	K562
3953	TF	ZNF319	EFO:0002067	ENCFF873VFI	K562
3954	TF	ZNF324	EFO:0002067	ENCFF265MQC	K562
3955	TF	ZNF347	EFO:0002067	ENCFF843NBV	K562
3956	TF	ZNF354B	EFO:0002067	ENCFF712NHB	K562
3957	TF	ZNF354C	EFO:0002067	ENCFF604RBX	K562
3958	TF	ZNF384	EFO:0002067	ENCFF864XZP	K562
3959	TF	ZNF395	EFO:0002067	ENCFF430IPX	K562
3960	TF	ZNF397	EFO:0002067	ENCFF193BGB	K562
3961	TF	ZNF398	EFO:0002067	ENCFF380KJB	K562
3962	TF	ZNF407	EFO:0002067	ENCFF255HEF	K562
3963	TF	ZNF408	EFO:0002067	ENCFF207MLR	K562
3964	TF	ZNF41	EFO:0002067	ENCFF629EAD	K562
3965	TF	ZNF431	EFO:0002067	ENCFF442RYH	K562
3966	TF	ZNF436	EFO:0002067	ENCFF318ZUN	K562
3967	TF	ZNF444	EFO:0002067	ENCFF295XCB	K562
3968	TF	ZNF445	EFO:0002067	ENCFF416TFM	K562
3969	TF	ZNF449	EFO:0002067	ENCFF443BGE	K562
3970	TF	ZNF507	EFO:0002067	ENCFF878SVX	K562
3971	TF	ZNF511	EFO:0002067	ENCFF653ABW	K562
3972	TF	ZNF512	EFO:0002067	ENCFF817EJA	K562
3973	TF	ZNF518B	EFO:0002067	ENCFF096AYV	K562
3974	TF	ZNF551	EFO:0002067	ENCFF913YMX	K562
3975	TF	ZNF561	EFO:0002067	ENCFF701RWL	K562
3976	TF	ZNF57	EFO:0002067	ENCFF945IST	K562
3977	TF	ZNF583	EFO:0002067	ENCFF053ABJ	K562
3978	TF	ZNF584	EFO:0002067	ENCFF005MBI	K562
3979	TF	ZNF586	EFO:0002067	ENCFF887ZDT	K562
3980	TF	ZNF589	EFO:0002067	ENCFF345IHK	K562
3981	TF	ZNF592	EFO:0002067	ENCFF847QJI	K562
3982	TF	ZNF609	EFO:0002067	ENCFF824EJC	K562
3983	TF	ZNF639	EFO:0002067	ENCFF645OCW	K562
3984	TF	ZNF644	EFO:0002067	ENCFF773XPT	K562
3985	TF	ZNF655	EFO:0002067	ENCFF156EZP	K562
3986	TF	ZNF668	EFO:0002067	ENCFF885HJI	K562
3987	TF	ZNF695	EFO:0002067	ENCFF493LZB	K562
3988	TF	ZNF696	EFO:0002067	ENCFF899BJR	K562
3989	TF	ZNF699	EFO:0002067	ENCFF854SNX	K562
3990	TF	ZNF7	EFO:0002067	ENCFF018HWM	K562
3991	TF	ZNF700	EFO:0002067	ENCFF208OME	K562
3992	TF	ZNF707	EFO:0002067	ENCFF959ZKZ	K562
3993	TF	ZNF717	EFO:0002067	ENCFF159END	K562
3994	TF	ZNF740	EFO:0002067	ENCFF959SMC	K562
3995	TF	ZNF75A	EFO:0002067	ENCFF307UZC	K562
3996	TF	ZNF76	EFO:0002067	ENCFF305XQM	K562
3997	TF	ZNF764	EFO:0002067	ENCFF049MDN	K562
3998	TF	ZNF766	EFO:0002067	ENCFF466PKS	K562
3999	TF	ZNF77	EFO:0002067	ENCFF809JNC	K562
4000	TF	ZNF778	EFO:0002067	ENCFF165JQS	K562
4001	TF	ZNF780A	EFO:0002067	ENCFF794OSY	K562
4002	TF	ZNF785	EFO:0002067	ENCFF352NGK	K562
4003	TF	ZNF79	EFO:0002067	ENCFF670RLH	K562
4004	TF	ZNF83	EFO:0002067	ENCFF451LLC	K562
4005	TF	ZNF830	EFO:0002067	ENCFF150ZBY	K562
4006	TF	ZNF84	EFO:0002067	ENCFF014HYS	K562
4007	TF	ZSCAN29	EFO:0002067	ENCFF407STM	K562
4008	TF	ZSCAN32	EFO:0002067	ENCFF537HHU	K562
4009	TF	ZZZ3	EFO:0002067	ENCFF797VEK	K562
4010	TF	CTCF	EFO:0005694	ENCFF108SGY	KMS-11
4011	TF	CTCF	EFO:0002071	ENCFF850DQJ	LNCAP
4012	TF	CTCF	EFO:0005726	ENCFF670NSE	LNCaP clone FGC
4013	TF	CTCF	EFO:0007112	ENCFF961DXJ	Loucy
4014	TF	EZH2phosphoT487	EFO:0007112	ENCFF696ELL	Loucy
4015	TF	CTCF	EFO:0001200	ENCFF132JHE	MCF 10A
4016	TF	ARID3A	EFO:0001203	ENCFF823HUJ	MCF-7
4017	TF	ATF7	EFO:0001203	ENCFF261DZR	MCF-7
4018	TF	BMI1	EFO:0001203	ENCFF846CPP	MCF-7
4019	TF	BRCA2	EFO:0001203	ENCFF740MEN	MCF-7
4020	TF	CEBPB	EFO:0001203	ENCFF240ZHW	MCF-7
4021	TF	CEBPG	EFO:0001203	ENCFF672NSF	MCF-7
4022	TF	CHD1	EFO:0001203	ENCFF587BZB	MCF-7
4023	TF	CLOCK	EFO:0001203	ENCFF622TWI	MCF-7
4024	TF	COPS2	EFO:0001203	ENCFF395PJC	MCF-7
4025	TF	CREB1	EFO:0001203	ENCFF599FYT	MCF-7
4026	TF	CSDE1	EFO:0001203	ENCFF576UBB	MCF-7
4027	TF	CTBP1	EFO:0001203	ENCFF882ZZZ	MCF-7
4028	TF	CTCF	EFO:0001203	ENCFF278FNP	MCF-7
4029	TF	CUX1	EFO:0001203	ENCFF184PHK	MCF-7
4030	TF	DDX20	EFO:0001203	ENCFF565XMS	MCF-7
4031	TF	DPF2	EFO:0001203	ENCFF870ORM	MCF-7
4032	TF	E2F1	EFO:0001203	ENCFF115KRO	MCF-7
4033	TF	E2F4	EFO:0001203	ENCFF090CEP	MCF-7
4034	TF	E2F8	EFO:0001203	ENCFF096JXF	MCF-7
4035	TF	E4F1	EFO:0001203	ENCFF434IDL	MCF-7
4036	TF	EGR1	EFO:0001203	ENCFF427RSA	MCF-7
4037	TF	ELF1	EFO:0001203	ENCFF989DLF	MCF-7
4038	TF	ELK1	EFO:0001203	ENCFF427XNV	MCF-7
4039	TF	EP300	EFO:0001203	ENCFF290DJX	MCF-7
4040	TF	ESR1	EFO:0001203	ENCFF185UUT	MCF-7
4041	TF	ESRRA	EFO:0001203	ENCFF214ICQ	MCF-7
4042	TF	FOS	EFO:0001203	ENCFF519VZH	MCF-7
4043	TF	FOSL2	EFO:0001203	ENCFF857LGS	MCF-7
4044	TF	FOXA1	EFO:0001203	ENCFF112JVK	MCF-7
4045	TF	FOXK2	EFO:0001203	ENCFF222VDW	MCF-7
4046	TF	FOXM1	EFO:0001203	ENCFF563MHZ	MCF-7
4047	TF	GABPA	EFO:0001203	ENCFF158YBV	MCF-7
4048	TF	GATA3	EFO:0001203	ENCFF336XFC	MCF-7
4049	TF	GATAD2B	EFO:0001203	ENCFF327XIO	MCF-7
4050	TF	GTF2F1	EFO:0001203	ENCFF819AEG	MCF-7
4051	TF	HCFC1	EFO:0001203	ENCFF796EMB	MCF-7
4052	TF	HDAC2	EFO:0001203	ENCFF661VXV	MCF-7
4053	TF	HDGF	EFO:0001203	ENCFF480XAU	MCF-7
4054	TF	HES1	EFO:0001203	ENCFF132MJX	MCF-7
4055	TF	HSF1	EFO:0001203	ENCFF766UTT	MCF-7
4056	TF	JUN	EFO:0001203	ENCFF769TUY	MCF-7
4057	TF	JUND	EFO:0001203	ENCFF398OOD	MCF-7
4058	TF	KLF4	EFO:0001203	ENCFF536WWR	MCF-7
4059	TF	KLF9	EFO:0001203	ENCFF225FXI	MCF-7
4060	TF	LARP7	EFO:0001203	ENCFF734FBR	MCF-7
4061	TF	MAFK	EFO:0001203	ENCFF425GWD	MCF-7
4062	TF	MAX	EFO:0001203	ENCFF624CRN	MCF-7
4063	TF	MAZ	EFO:0001203	ENCFF290CNC	MCF-7
4064	TF	MBD2	EFO:0001203	ENCFF853ULZ	MCF-7
4065	TF	MLLT1	EFO:0001203	ENCFF972FNO	MCF-7
4066	TF	MNT	EFO:0001203	ENCFF810GPR	MCF-7
4067	TF	MSX2	EFO:0001203	ENCFF283FBB	MCF-7
4068	TF	MTA1	EFO:0001203	ENCFF070JYN	MCF-7
4069	TF	MTA2	EFO:0001203	ENCFF556NWZ	MCF-7
4070	TF	MTA3	EFO:0001203	ENCFF975UOJ	MCF-7
4071	TF	MYC	EFO:0001203	ENCFF385LDF	MCF-7
4072	TF	NBN	EFO:0001203	ENCFF065ASC	MCF-7
4073	TF	NCOA3	EFO:0001203	ENCFF342NSW	MCF-7
4074	TF	NEUROD1	EFO:0001203	ENCFF796KBR	MCF-7
4075	TF	NFIB	EFO:0001203	ENCFF079JBB	MCF-7
4076	TF	NFRKB	EFO:0001203	ENCFF532IPJ	MCF-7
4077	TF	NFXL1	EFO:0001203	ENCFF142NAV	MCF-7
4078	TF	NONO	EFO:0001203	ENCFF115WXJ	MCF-7
4079	TF	NR2F2	EFO:0001203	ENCFF386FQQ	MCF-7
4080	TF	NRF1	EFO:0001203	ENCFF970MPY	MCF-7
4081	TF	OTX1	EFO:0001203	ENCFF302RKX	MCF-7
4082	TF	OVOL1	EFO:0001203	ENCFF024BHX	MCF-7
4083	TF	PAX8	EFO:0001203	ENCFF490MXJ	MCF-7
4084	TF	PKNOX1	EFO:0001203	ENCFF043NUC	MCF-7
4085	TF	PML	EFO:0001203	ENCFF569JWM	MCF-7
4086	TF	POLR2A	EFO:0001203	ENCFF456FTV	MCF-7
4087	TF	PPP1R10	EFO:0001203	ENCFF428GSG	MCF-7
4088	TF	RAD21	EFO:0001203	ENCFF682UUL	MCF-7
4089	TF	RAD51	EFO:0001203	ENCFF062KLW	MCF-7
4090	TF	RCOR1	EFO:0001203	ENCFF160KBR	MCF-7
4091	TF	REST	EFO:0001203	ENCFF680JMZ	MCF-7
4092	TF	RFX1	EFO:0001203	ENCFF160KCP	MCF-7
4093	TF	RFX5	EFO:0001203	ENCFF753LKY	MCF-7
4094	TF	SIN3A	EFO:0001203	ENCFF402DKZ	MCF-7
4095	TF	SIX4	EFO:0001203	ENCFF728MNA	MCF-7
4096	TF	SMARCA5	EFO:0001203	ENCFF526KAO	MCF-7
4097	TF	SMARCE1	EFO:0001203	ENCFF889QAN	MCF-7
4098	TF	SNIP1	EFO:0001203	ENCFF285KBA	MCF-7
4099	TF	SP1	EFO:0001203	ENCFF932UJX	MCF-7
4100	TF	SPDEF	EFO:0001203	ENCFF464GFC	MCF-7
4101	TF	SREBF1	EFO:0001203	ENCFF571VYR	MCF-7
4102	TF	SRF	EFO:0001203	ENCFF131TYZ	MCF-7
4103	TF	SUZ12	EFO:0001203	ENCFF488VNT	MCF-7
4104	TF	TAF1	EFO:0001203	ENCFF075TIU	MCF-7
4105	TF	TARDBP	EFO:0001203	ENCFF666QVW	MCF-7
4106	TF	TCF12	EFO:0001203	ENCFF987QLI	MCF-7
4107	TF	TCF7L2	EFO:0001203	ENCFF332AZX	MCF-7
4108	TF	TEAD4	EFO:0001203	ENCFF751VAZ	MCF-7
4109	TF	TOE1	EFO:0001203	ENCFF999KCC	MCF-7
4110	TF	TRIM22	EFO:0001203	ENCFF238QAG	MCF-7
4111	TF	TSC22D1	EFO:0001203	ENCFF141CBF	MCF-7
4112	TF	TSC22D2	EFO:0001203	ENCFF737RZJ	MCF-7
4113	TF	YBX1	EFO:0001203	ENCFF745UTS	MCF-7
4114	TF	ZBTB1	EFO:0001203	ENCFF192BPQ	MCF-7
4115	TF	ZBTB11	EFO:0001203	ENCFF328ZJV	MCF-7
4116	TF	ZBTB33	EFO:0001203	ENCFF356WOE	MCF-7
4117	TF	ZBTB40	EFO:0001203	ENCFF160TJG	MCF-7
4118	TF	ZBTB7B	EFO:0001203	ENCFF339BDC	MCF-7
4119	TF	ZFX	EFO:0001203	ENCFF861DOL	MCF-7
4120	TF	ZHX2	EFO:0001203	ENCFF443WEJ	MCF-7
4121	TF	ZKSCAN1	EFO:0001203	ENCFF856VYW	MCF-7
4122	TF	ZNF207	EFO:0001203	ENCFF761KBK	MCF-7
4123	TF	ZNF217	EFO:0001203	ENCFF607VIS	MCF-7
4124	TF	ZNF227	EFO:0001203	ENCFF699IZY	MCF-7
4125	TF	ZNF24	EFO:0001203	ENCFF258VTL	MCF-7
4126	TF	ZNF331	EFO:0001203	ENCFF611WRQ	MCF-7
4127	TF	ZNF444	EFO:0001203	ENCFF896QHA	MCF-7
4128	TF	ZNF507	EFO:0001203	ENCFF987CPY	MCF-7
4129	TF	ZNF512B	EFO:0001203	ENCFF320KEW	MCF-7
4130	TF	ZNF574	EFO:0001203	ENCFF281CNU	MCF-7
4131	TF	ZNF579	EFO:0001203	ENCFF223BRJ	MCF-7
4132	TF	ZNF592	EFO:0001203	ENCFF645NLC	MCF-7
4133	TF	ZNF687	EFO:0001203	ENCFF609HVM	MCF-7
4134	TF	ZNF8	EFO:0001203	ENCFF435UDQ	MCF-7
4135	TF	CTCF	EFO:0005724	ENCFF457QOK	MM.1S
4136	TF	EZH2	EFO:0005724	ENCFF253WCQ	MM.1S
4137	TF	EZH2phosphoT487	EFO:0005724	ENCFF617UOC	MM.1S
4138	TF	CTCF	EFO:0002798	ENCFF298KGE	NB4
4139	TF	MAX	EFO:0002798	ENCFF793GVV	NB4
4140	TF	MYC	EFO:0002798	ENCFF858ZYN	NB4
4141	TF	POLR2A	EFO:0002798	ENCFF730QNU	NB4
4142	TF	CTCF	EFO:0001221	ENCFF238DAA	NCI-H929
4143	TF	SUZ12	EFO:0005236	ENCFF980XAE	NT2/D1
4144	TF	YY1	EFO:0005236	ENCFF352MLK	NT2/D1
4145	TF	ZNF274	EFO:0005236	ENCFF987XFQ	NT2/D1
4146	TF	CTCF	EFO:0005907	ENCFF029TZI	OCI-LY1
4147	TF	EZH2	EFO:0005907	ENCFF191SRY	OCI-LY1
4148	TF	CTCF	EFO:0006710	ENCFF787BQX	OCI-LY3
4149	TF	EZH2phosphoT487	EFO:0006710	ENCFF654KPP	OCI-LY3
4150	TF	CTCF	EFO:0006711	ENCFF956LKQ	OCI-LY7
4151	TF	EZH2phosphoT487	EFO:0006711	ENCFF236MWG	OCI-LY7
4152	TF	CTCF	EFO:0002074	ENCFF450JNO	PC-3
4153	TF	EZH2	EFO:0002074	ENCFF080GLG	PC-3
4154	TF	EZH2phosphoT487	EFO:0002074	ENCFF610KOH	PC-3
4155	TF	CTCF	EFO:0002847	ENCFF267BQD	PC-9
4156	TF	EZH2	EFO:0002847	ENCFF135MZZ	PC-9
4157	TF	EZH2phosphoT487	EFO:0002847	ENCFF556RAE	PC-9
4158	TF	FOXP2	EFO:0005234	ENCFF067LTM	PFSK-1
4159	TF	POLR2AphosphoS5	EFO:0005234	ENCFF881IAR	PFSK-1
4160	TF	REST	EFO:0005234	ENCFF884WVM	PFSK-1
4161	TF	SIN3A	EFO:0005234	ENCFF408SCK	PFSK-1
4162	TF	TAF1	EFO:0005234	ENCFF917PQS	PFSK-1
4163	TF	CTCF	EFO:0002713	ENCFF504IUB	Panc1
4164	TF	POLR2AphosphoS5	EFO:0002713	ENCFF298EWL	Panc1
4165	TF	REST	EFO:0002713	ENCFF087KDW	Panc1
4166	TF	SIN3A	EFO:0002713	ENCFF981YPH	Panc1
4167	TF	TCF7L2	EFO:0002713	ENCFF990SDV	Panc1
4168	TF	CTCF	UBERON:0001211	ENCFF574ILL	Peyer's patch
4169	TF	POLR2A	UBERON:0001211	ENCFF834UYS	Peyer's patch
4170	TF	CTCF	EFO:0002323	ENCFF116FQB	RWPE1
4171	TF	CTCF	EFO:0007610	ENCFF168WCU	RWPE2
4172	TF	POLR2A	EFO:0002324	ENCFF218GFN	Raji
4173	TF	GATA2	EFO:0002717	ENCFF946TTM	SH-SY5Y
4174	TF	GATA3	EFO:0002717	ENCFF321MGL	SH-SY5Y
4175	TF	EZH2	EFO:0002860	ENCFF035WFT	SK-N-MC
4176	TF	FOXP2	EFO:0002860	ENCFF385ZTD	SK-N-MC
4177	TF	POLR2AphosphoS5	EFO:0002860	ENCFF638SXR	SK-N-MC
4178	TF	ARNTL	EFO:0003072	ENCFF171XML	SK-N-SH
4179	TF	BACH2	EFO:0003072	ENCFF947VJI	SK-N-SH
4180	TF	BNC2	EFO:0003072	ENCFF569KYV	SK-N-SH
4181	TF	CHD2	EFO:0003072	ENCFF828TUF	SK-N-SH
4182	TF	CREB5	EFO:0003072	ENCFF337GED	SK-N-SH
4183	TF	CSDC2	EFO:0003072	ENCFF412ROH	SK-N-SH
4184	TF	CSRNP3	EFO:0003072	ENCFF064MUO	SK-N-SH
4185	TF	CTCF	EFO:0003072	ENCFF244QKO	SK-N-SH
4186	TF	ELF1	EFO:0003072	ENCFF290IBP	SK-N-SH
4187	TF	EP300	EFO:0003072	ENCFF854RMQ	SK-N-SH
4188	TF	ESRRG	EFO:0003072	ENCFF213KSD	SK-N-SH
4189	TF	EZH2phosphoT487	EFO:0003072	ENCFF107XFP	SK-N-SH
4190	TF	FOSL2	EFO:0003072	ENCFF209EPG	SK-N-SH
4191	TF	FOXJ3	EFO:0003072	ENCFF737BYI	SK-N-SH
4192	TF	FOXM1	EFO:0003072	ENCFF102GYM	SK-N-SH
4193	TF	GABPA	EFO:0003072	ENCFF157KZY	SK-N-SH
4194	TF	GATA2	EFO:0003072	ENCFF567HPV	SK-N-SH
4195	TF	GATA3	EFO:0003072	ENCFF833ZAC	SK-N-SH
4196	TF	GLIS3	EFO:0003072	ENCFF966JEA	SK-N-SH
4197	TF	IRF3	EFO:0003072	ENCFF865YQH	SK-N-SH
4198	TF	ISL1	EFO:0003072	ENCFF316TWM	SK-N-SH
4199	TF	JUND	EFO:0003072	ENCFF217QFC	SK-N-SH
4200	TF	MAX	EFO:0003072	ENCFF244LUT	SK-N-SH
4201	TF	MEF2A	EFO:0003072	ENCFF146AYQ	SK-N-SH
4202	TF	MXI1	EFO:0003072	ENCFF064KLD	SK-N-SH
4203	TF	NFIC	EFO:0003072	ENCFF749DWZ	SK-N-SH
4204	TF	NRF1	EFO:0003072	ENCFF991VQX	SK-N-SH
4205	TF	OSR1	EFO:0003072	ENCFF094VPO	SK-N-SH
4206	TF	PATZ1	EFO:0003072	ENCFF963VBZ	SK-N-SH
4207	TF	PBX3	EFO:0003072	ENCFF968BSH	SK-N-SH
4208	TF	POLR2AphosphoS5	EFO:0003072	ENCFF292CFA	SK-N-SH
4209	TF	POU6F1	EFO:0003072	ENCFF065OBK	SK-N-SH
4210	TF	PPARA	EFO:0003072	ENCFF708MEQ	SK-N-SH
4211	TF	RAD21	EFO:0003072	ENCFF051ZRW	SK-N-SH
4212	TF	RARB	EFO:0003072	ENCFF235EST	SK-N-SH
4213	TF	RCOR1	EFO:0003072	ENCFF089QMG	SK-N-SH
4214	TF	REST	EFO:0003072	ENCFF650LAZ	SK-N-SH
4215	TF	RFX5	EFO:0003072	ENCFF765QVM	SK-N-SH
4216	TF	RXRA	EFO:0003072	ENCFF018FHH	SK-N-SH
4217	TF	SIN3A	EFO:0003072	ENCFF916NNI	SK-N-SH
4218	TF	SMC3	EFO:0003072	ENCFF246OPU	SK-N-SH
4219	TF	SNAI2	EFO:0003072	ENCFF983DOM	SK-N-SH
4220	TF	TAF1	EFO:0003072	ENCFF282VBC	SK-N-SH
4221	TF	TCF12	EFO:0003072	ENCFF258AZW	SK-N-SH
4222	TF	TCF4	EFO:0003072	ENCFF086RZQ	SK-N-SH
4223	TF	TEAD4	EFO:0003072	ENCFF463DWW	SK-N-SH
